ident,name,type,latitude,longitude,country code,airport
VCLSC,LAC ST-CHARLES,VFR,46.933333,-71.383333,CA,CYQB
VCLSJ,LAC ST-JOSEPH,VFR,46.916667,-71.643889,CA,CYQB
VCLST,LAURIER-STATION,VFR,46.539167,-71.6325,CA,CYQB
VCQBR,PONT DE QUEBEC BRIDGE,VFR,46.745,-71.288333,CA,CYQB
VCTMN,PONT ILE D'ORLEANS BRIDGE,VFR,46.879167,-71.133333,CA,CYQB
VCRED,PONT-ROUGE,VFR,46.75,-71.7,CA,CYQB
VCLAM,SAINT-LAMBERT,VFR,46.583333,-71.207778,CA,CYQB
VCGLS,ST-GILLES,VFR,46.508333,-71.366111,CA,CYQB
VCHAM,POINTE-CHAMBORD,VFR,48.463056,-72.088056,CA,CYRJ
VCHDG,STE-HEDWIDGE,VFR,48.480556,-72.3625,CA,CYRJ
VCSTP,ST-PRIME,VFR,48.593889,-72.336667,CA,CYRJ
VCHYD,HYDRO,VFR,50.288611,-66.361389,CA,CYZV
VCIOC,IOC,VFR,50.199167,-66.341111,CA,CYZV
VCPTN,POINTE-NOIRE,VFR,50.165,-66.470556,CA,CYZV
VCMOS,PONT MILE 12,VFR,50.308056,-66.203056,CA,CYZV
VCPRM,PONT RIVIERE MOISIE,VFR,50.266389,-66.031667,CA,CYZV
VCACD,AUTOROUTE 10 / RIVIERE L'ACADIE,VFR,45.407778,-73.368333,CA,CYJN
VCRIC,AUTOROUTE 10 / RIVIERE RICHELIEU,VFR,45.415278,-73.242778,CA,CYJN
VCRLU,AUTOROUTE 35 BRIDGE / RIVIERE RICHELIEU,VFR,45.326944,-73.26,CA,CYJN
VCGGR,MONT SAINT-GREGOIRE,VFR,45.356667,-73.148611,CA,CYJN
VCRSV,"RESERVOIR D'EAU, ST-JEAN-SUR-RICHELIEU",VFR,45.3275,-73.289722,CA,CYJN
VCSBR,SABREVOIS,VFR,45.206667,-73.228889,CA,CYJN
VCALX,ST-ALEXANDRE,VFR,45.239722,-73.116389,CA,CYJN
VCSTB,ST-BASILE,VFR,45.526667,-73.288889,CA,CYJN
VCBLA,ST-BLAISE,VFR,45.220556,-73.301111,CA,CYJN
VCSJM,ST-JACQUES-LE-MINEUR,VFR,45.274722,-73.419722,CA,CYJN
VCLPR,ST-PHILIPPE,VFR,45.352778,-73.474722,CA,CYJN
VPLCP,CAJON PASS,VFR,34.3011111,-117.4613889,US,KONT
VPPSY,SANDY,VFR,45.402,-122.229,US,K03S
VPRIV,RIVER,VFR,30.909,-87.996,US,K15A
VPEDZ,WATER TANKS,VFR,38.727,-90.508,US,K1H0
VPGPF,WEST COUNTY SHOPPING CNTR,VFR,38.727,-90.508,US,K1H0
VPLES,ST CHARLES,VFR,38.727,-90.508,US,K1H0
VPNTP,ANTELOPE ISLAND ROAD,VFR,41.160,-112.333,US,K2UT
VPBGS,BLUE SPRINGS,VFR,39.015,-94.215,US,K3GV
VPFPK,FRANCIS PEAK,VFR,41.149,-111.767,US,K42U
VPPEO,ESTACADA,VFR,45.308,-122.318,US,K5S9
VPLPT,NANTUCKET GREAT POINT,VFR,41.253,-70.061,US,KACK
VPTTC,TROUT CREEK PASS,VFR,38.814,-106.121,US,KAEJ
VPCOR,CORONA,VFR,33.898,-117.602,US,KAJO
VPLPD,PRADO DAM,VFR,33.898,-117.602,US,KAJO
VPLSA,SANTA ANA CANYON,VFR,33.898,-117.602,US,KAJO
VPCJY,HOLIDAY SHORES,VFR,38.890,-90.046,US,KALN
VPNSY,WOOD RIVER REFINERIES,VFR,38.890,-90.046,US,KALN
VPRCP,RILLITO CEMENT PLANT,VFR,32.410,-111.218,US,KAVQ
VPAMP,BOULDER POWER PLANT,VFR,40.039,-105.226,US,KBDU
VPINT,INTERCHANGE I-70/I-76,VFR,39.909,-105.117,US,KBJC
VPHUL,HULL,VFR,42.363,-71.006,US,KBOS
VPCVI,CENTERVILLE INTERCHANGE,VFR,40.868,-111.927,US,KBTF
VPLGN,LAGOON AMUSEMENT PARK,VFR,40.868,-111.927,US,KBTF
VPMMT,MICROWAVE TOWERS,VFR,40.868,-111.927,US,KBTF
VPLDS,DODGER STADIUM,VFR,34.201,-118.359,US,KBUR
VPLGP,GRIFFITH PARK OBSERVATORY,VFR,34.201,-118.359,US,KBUR
VPVDP,DUTCHMAN PASS,VFR,35.947,-114.861,US,KBVU
VPPEA,PEABODY SHOPPING CENTER,VFR,42.584,-70.916,US,KBVY
VPWAK,WAKEFIELD,VFR,42.584,-70.916,US,KBVY
VPACW,READY MIX YARD,VFR,45.777,-111.150,US,KBZN
VPCMP,CAMP CREEK YARD,VFR,45.777,-111.150,US,KBZN
VPALT,ALTAMONT PASS,VFR,37.826,-121.622,US,KC83
VPBBR,BENICIA BRIDGE,VFR,37.990,-122.057,US,KCCR
VPCQZ,CARQUINEZ BRIDGE,VFR,37.990,-122.057,US,KCCR
VPWAL,WALNUT CREEK,VFR,37.990,-122.057,US,KCCR
VPMHS,MESQUITE HIGH SCHOOL,VFR,33.269,-111.811,US,KCHD
VPCNG,CONEJO GRADE US HWY 101,VFR,34.214,-119.094,US,KCMA
VPLHF,1 10/405 FWYS,VFR,33.890,-118.244,US,KCPM
VPEAZ,BUSCH STADIUM,VFR,38.570,-90.155,US,KCPS
VPJMU,HORSESHOE LAKE,VFR,38.570,-90.155,US,KCPS
VPLXU,GATEWAY ARCH,VFR,38.570,-90.155,US,KCPS
VPRMO,FOREST PARK,VFR,38.570,-90.155,US,KCPS
VPSPP,POWER PLANT,VFR,33.128,-117.280,US,KCRQ
VPBBC,RED STORAGE UNITS,VFR,38.715,-77.181,US,KDAA
VPABC,I-495 AND TELEGRAPH RD,VFR,38.851,-77.038,US,KDCA
VPAMT,A MTN,VFR,32.166,-110.883,US,KDMA
VPFGN,FAIRGROUNDS,VFR,32.166,-110.883,US,KDMA
VPRED,REDINGTON PASS,VFR,32.166,-110.883,US,KDMA
VPHVO,HAPPY VALLEY OVERPASS,VFR,33.688,-112.083,US,KDVT
VPNIC,NORTH INTERCHANGE,VFR,40.010,-105.048,US,KEIK
VPLRB,ROSE BOWL,VFR,34.086,-118.035,US,KEMT
VPLRT,SANTA ANITA RACE TRACK,VFR,34.086,-118.035,US,KEMT
VPLSB,SANTA FE FLOOD BASIN,VFR,34.086,-118.035,US,KEMT
VPCCC,COUNTRY CLUB & CANAL,VFR,33.461,-111.728,US,KFFZ
VPCNL,CANAL,VFR,33.461,-111.728,US,KFFZ
VPFTN,FOUNTAIN HILLS,VFR,33.461,-111.728,US,KFFZ
VPSSS,SUPERSTITION SPRINGS MALL,VFR,33.461,-111.728,US,KFFZ
VPACH,HOLLYWOOD BEACH,VFR,26.072,-80.150,US,KFLL
VPART,MAGNOLIA,VFR,33.872,-117.980,US,KFUL
VPAUT,91 & 55,VFR,33.872,-117.980,US,KFUL
VPLDL,DISNEYLAND,VFR,33.872,-117.980,US,KFUL
VPLSC,STATE COLLEGE,VFR,33.872,-117.980,US,KFUL
VPSCI,SCITUATE,VFR,42.097,-70.673,US,KGHG
VPPIR,PIR,VFR,33.423,-112.375,US,KGYR
VPLLC,STADIUM,VFR,33.923,-118.335,US,KHHR
VPLSR,HAWTHORNE & 405 FREEWAY,VFR,33.923,-118.335,US,KHHR
VPCWY,CAUSEWAY,VFR,41.124,-111.973,US,KHIF
VPFPC,FREEPORT CENTER,VFR,41.124,-111.973,US,KHIF
VPWBR,WEBER CANYON,VFR,41.124,-111.973,US,KHIF
VPVSM,SLOAN MINE,VFR,35.973,-115.134,US,KHND
VPCBT,LAKE CHABOT,VFR,37.659,-122.122,US,KHWD
VPMID,MID-SPAN SAN MATEO BRIDGE,VFR,37.659,-122.122,US,KHWD
VPXES,THREE CROSSES,VFR,37.659,-122.122,US,KHWD
VPREN,RENAISSANCE FAIRGROUND,VFR,33.308,-111.655,US,KIWA
VPJNY,JENNY LAKE,VFR,43.607,-110.738,US,KJAC
VPKLY,KELLY,VFR,43.607,-110.738,US,KJAC
VPTET,TETON VILLAGE,VFR,43.607,-110.738,US,KJAC
VPATN,ATCHISON,VFR,39.570,-95.180,US,KK59
VPVBD,BLUE DIAMOND ROAD,VFR,36.080,-115.152,US,KLAS
VPVFZ,TOWN SQUARE SOUTH BLDG,VFR,36.080,-115.152,US,KLAS
VPVSP,SUNSET PARK,VFR,36.080,-115.152,US,KLAS
VPVST,MONUMENT,VFR,36.080,-115.152,US,KLAS
VPLMB,MANHATTAN BEACH PIER,VFR,33.942,-118.408,US,KLAX
VPLFX,91/605 INTERCHANGE,VFR,33.818,-118.152,US,KLGB
VPLQM,QUEEN MARY,VFR,33.818,-118.152,US,KLGB
VPVGM,GYPSUM MINE,VFR,36.236,-115.034,US,KLSV
VPVLB,LAVA BUTTE,VFR,36.236,-115.034,US,KLSV
VPVVA,VA HOSPITAL,VFR,36.236,-115.034,US,KLSV
VPDUB,DUBLIN,VFR,37.693,-121.820,US,KLVK
VPMIN,MINERAL PLANT,VFR,37.693,-121.820,US,KLVK
VPHGR,HAGERMAN PASS 11925,VFR,39.219,-106.316,US,KLXV
VPTEN,TENNESSEE PASS 10424,VFR,39.219,-106.316,US,KLXV
VPNPA,NAMPA,VFR,43.581,-116.523,US,KMAN
VPKBG,KINGSBURY GRADE,VFR,39.001,-119.751,US,KMEV
VPCHB,CHOUTEAU BRIDGE,VFR,39.123,-94.593,US,KMKC
VPSKR,SUGAR CREEK REFINERY,VFR,39.123,-94.593,US,KMKC
VPTSK,TWIN STACKS,VFR,39.123,-94.593,US,KMKC
VPWOF,WORLDS OF FUN,VFR,39.123,-94.593,US,KMKC
VPSQS,STADIUM,VFR,32.816,-117.140,US,KMYF
VPTES,PLANT,VFR,37.416,-122.049,US,KNUQ
VPSPL,SOUTH POINT LOMA,VFR,32.698,-117.213,US,KNZY
VPMOR,MORMON TEMPLE,VFR,37.721,-122.221,US,KOAK
VPMDH,MCKAY-DEE HOSPITAL,VFR,41.195,-112.012,US,KOGD
VPOGD,OGDEN CANYON,VFR,41.195,-112.012,US,KOGD
VPOGE,GRAIN ELEVATOR,VFR,41.195,-112.012,US,KOGD
VPLEN,LENEXA,VFR,38.848,-94.738,US,KOJC
VPMBY,MUD BAY,VFR,46.969,-122.903,US,KOLM
VPWSC,STATE CAPITOL,VFR,46.969,-122.903,US,KOLM
VPLCC,CHAFFEY COLLEGE,VFR,34.056,-117.601,US,KONT
VPNED,NEEDHAM TOWERS,VFR,42.191,-71.173,US,KOWD
VPFPL,OXNARD FINANCIAL PLAZA,VFR,34.201,-119.207,US,KOXR
VPCOY,COYOTE HILLS,VFR,37.461,-122.115,US,KPAO
VPPCC,CONVENTION CENTER,VFR,45.589,-122.597,US,KPDX
VPAZM,ARIZONA MILLS,VFR,33.434,-112.012,US,KPHX
VPSMC,SOUTH MOUNTAIN COLLEGE,VFR,33.434,-112.012,US,KPHX
VPWSF,PUYALLUP FAIRGROUNDS,VFR,47.104,-122.287,US,KPLU
VPBRD,BIRD ISLAND,VFR,40.219,-111.723,US,KPVU
VPBYU,BYU STADIUM,VFR,40.219,-111.723,US,KPVU
VPCOV,COVE,VFR,40.219,-111.723,US,KPVU
VPCRK,CREEK,VFR,40.219,-111.723,US,KPVU
VPGLF,GOLF COURSE,VFR,40.219,-111.723,US,KPVU
VPPVO,PROVO CANYON,VFR,40.219,-111.723,US,KPVU
VPQRY,QUARRY,VFR,40.219,-111.723,US,KPVU
VPTRE,TREE FARM,VFR,40.219,-111.723,US,KPVU
VPLLM,LAKE MATHEWS,VFR,33.952,-117.445,US,KRAL
VPCAL,CALAVERAS RESERVOIR,VFR,37.333,-121.820,US,KRHV
VPSTO,SHUBLIK ISLAND,VFR,69.677,-146.900,US,KRK1
VPSBC,BARONA CASINO,VFR,33.039,-116.915,US,KRNM
VPSMW,MOUNT WOODSON,VFR,33.039,-116.915,US,KRNM
VPVMC,VALLEY MEDICAL CENTER,VFR,47.493,-122.216,US,KRNT
VPKNT,KENT,VFR,47.328,-122.227,US,KS50
VPSCP,CRYSTAL PIER,VFR,32.734,-117.190,US,KSAN
VPSCM,COWLES MOUNTAIN,VFR,32.826,-116.972,US,KSEE
VPSLJ,LAKE JENNINGS,VFR,32.826,-116.972,US,KSEE
VPSMH,MT HELIX,VFR,32.826,-116.972,US,KSEE
VPBDN,7- NONE,VFR,37.619,-122.375,US,KSFO
VPOYS,OYSTER POINT,VFR,37.619,-122.375,US,KSFO
VPSBT,FARMERS MARKET,VFR,37.619,-122.375,US,KSFO
VPSCS,PENINSULA HS,VFR,37.619,-122.375,US,KSFO
VPSLM,LAKE MERCED,VFR,37.619,-122.375,US,KSFO
VPSSP,SHARP PARK,VFR,37.619,-122.375,US,KSFO
VPEMB,EMBASSY SUITES,VFR,37.363,-121.929,US,KSJC
VPPRU,PRUNEYARD,VFR,37.363,-121.929,US,KSJC
VPAIR,SALTAIR,VFR,40.788,-111.978,US,KSLC
VPBRN,BARN,VFR,40.788,-111.978,US,KSLC
VPCAP,STATE CAPITOL,VFR,40.788,-111.978,US,KSLC
VPCYN,PARLEYS CANYON,VFR,40.788,-111.978,US,KSLC
VPHVE,SPAGHETTI BOWL,VFR,40.788,-111.978,US,KSLC
VPKSL,KSL ANTENNA,VFR,40.788,-111.978,US,KSLC
VPSLC,I-15 / I-80 INTERCHANGE,VFR,40.788,-111.978,US,KSLC
VPTIP,SOUTH TIP,VFR,40.788,-111.978,US,KSLC
VPUOU,U OF U EVENTS CENTER,VFR,40.788,-111.978,US,KSLC
VPZOO,HOGLE ZOO,VFR,40.788,-111.978,US,KSLC
VPLPP,PACIFIC PALISADES,VFR,34.016,-118.451,US,KSMO
VPLHP,HUNTINGTON PIER,VFR,33.676,-117.868,US,KSNA
VPLMS,MILE SQUARE PARK,VFR,33.676,-117.868,US,KSNA
VPLSP,SIGNAL PEAK,VFR,33.676,-117.868,US,KSNA
VPGPE,ST PETE BEACH,VFR,27.765,-82.627,US,KSPG
VPCRY,CRYSTAL SPRINGS CAUSEWAY,VFR,37.512,-122.250,US,KSQL
VPSLA,SLAC/LINEAR ACCELERATOR,VFR,37.512,-122.250,US,KSQL
VPSPT,INTERCHANGE,VFR,37.512,-122.250,US,KSQL
VPWFR,CEMENT PLANT,VFR,37.512,-122.250,US,KSQL
VPHRQ,CHAIN OF ROCKS BRIDGE,VFR,38.749,-90.370,US,KSTL
VPYID,MOSENTHEIN ISLAND,VFR,38.749,-90.370,US,KSTL
VPFAI,HOWELL ISLAND,VFR,38.662,-90.652,US,KSUS
VPBEE,SOUTH INTERCHANGE,VFR,40.620,-111.993,US,KSVR
VPFOX,FOX ISLAND,VFR,47.268,-122.578,US,KTIW
VPGIG,GIG HARBOR,VFR,47.268,-122.578,US,KTIW
VPLKH,KING HARBOR,VFR,33.803,-118.340,US,KTOA
VPLVT,VINCENT THOMAS BRIDGE,VFR,33.803,-118.340,US,KTOA
VPPWA,WASHOUGAL,VFR,45.549,-122.401,US,KTTD
VPMSN,SAN-XAVIER MISSION,VFR,32.117,-110.941,US,KTUS
VPGFS,GARFIELD STACK,VFR,40.613,-112.351,US,KTVY
VPVAL,ALIANTE,VFR,36.211,-115.194,US,KVGT
VPVBA,BANK OF AMERICA BLDG,VFR,36.211,-115.194,US,KVGT
VPVCR,CRAIG RANCH RGNL PARK,VFR,36.211,-115.194,US,KVGT
VPVEC,EL CORTEZ HOTEL,VFR,36.211,-115.194,US,KVGT
VPVKC,KYLE CANYON ROAD,VFR,36.211,-115.194,US,KVGT
VPVLM,LONE MOUNTAIN,VFR,36.211,-115.194,US,KVGT
VPVRR,RED ROCK RETENTION BASIN,VFR,36.211,-115.194,US,KVGT
VPVSB,SPAGHETTI BOWL,VFR,36.211,-115.194,US,KVGT
VPVSF,SANTA FE CASINO,VFR,36.211,-115.194,US,KVGT
VPVTF,3 FINGERS LAKE,VFR,36.211,-115.194,US,KVGT
VPCBC,BROAD CREEK,VFR,38.749,-76.956,US,KVKX
VPDBC,210 AND KERBY HILL RD LIVINGSTON RD,VFR,38.749,-76.956,US,KVKX
VPEBC,BASEBALL FIELD,VFR,38.749,-76.956,US,KVKX
VPFBC,I-95 AND 414,VFR,38.749,-76.956,US,KVKX
VPLSS,SANTA SUSANA PASS,VFR,34.210,-118.490,US,KVNY
VPLWT,WATER TANK,VFR,34.210,-118.490,US,KVNY
VPLMM,AMUSEMENT PARK,VFR,34.259,-118.413,US,KWHP
VPLSF,VAN NORMAN RESERVOIR,VFR,34.259,-118.413,US,KWHP
VPLTW,TUJUNGA WASH & FOOTHILL,VFR,34.259,-118.413,US,KWHP
VPNEW,NEWHALL PASS,VFR,34.259,-118.413,US,KWHP
VPJPT,JOHNSONS POINT,VFR,47.178,-122.772,US,00WA
VPMCN,MCNEIL ISLAND,VFR,47.178,-122.772,US,00WA
VPBSP,BONNER SPRINGS,VFR,39.066,-94.922,US,03PR
VPBZM,MANHATTAN,VFR,45.817,-111.152,US,05MT
VPSOP,OTAY MESA PRISON,VFR,32.633,-116.890,US,0CL3
VPSOT,LOWER OTAY LAKE,VFR,32.633,-116.890,US,0CL3
VPSSM,SAN MIGUEL MOUNTAIN,VFR,32.633,-116.890,US,0CL3
VPRAZ,JERSEYVILLE,VFR,39.094,-90.313,US,0LL1
VPALL,BUCKEYE,VFR,33.367,-112.619,US,10AZ
VPGRN,GREEN LAKE,VFR,43.698,-89.005,US,13WI
VPBSR,STACK ROCK,VFR,43.671,-116.211,US,14ID
VPEGL,EAGLE,VFR,43.671,-116.211,US,14ID
VPCUT,CUTTYHUNK HARBOR,VFR,41.422,-70.909,US,15MA
VPOPS,POWER STATION,VFR,41.444,-112.048,US,16UT
VPSAN,ANO NUEVO,VFR,37.088,-122.274,US,17CL
VPBAR,BARTLETT DAM,VFR,33.819,-111.898,US,18AZ
VPRVC,RIO VERDE COMMUNITY,VFR,33.819,-111.898,US,18AZ
VPEAR,CLEARWATER BEACH,VFR,27.953,-82.828,US,1FD2
VPTCK,SUNTRAX,VFR,28.104,-81.806,US,1FL0
VPLIP,PHILIPS INLET,VFR,30.302,-85.864,US,1FL5
VPICR,INDIAN CREEK RESERVOIR,VFR,43.311,-115.903,US,1ID4
VPIBO,WATERLOO,VFR,38.419,-90.132,US,1IL4
VPXXI,MILLSTADT,VFR,38.419,-90.132,US,1IL4
VPPLC,PRISON,VFR,45.628,-122.404,US,1W1
VPNBD,NORTH BEND,VFR,47.560,-121.864,US,1WA6
VPMNA,MARINA,VFR,43.720,-116.006,US,20ID
VPGGF,GOLDEN GATE FIELDS,VFR,37.880,-122.514,US,22CA
VPSTB,STINSON BEACH,VFR,37.880,-122.514,US,22CA
VPSRA,HELLS CANYON DAM,VFR,45.428,-116.694,US,25U
VPLAT,LATHROP,VFR,39.464,-94.308,US,2MO2
VPLVL,LONGVIEW LAKE,VFR,38.950,-94.450,US,2MO9
VPSCX,SPORTS COMPLEX,VFR,38.950,-94.450,US,2MO9
VPSPK,SWOPE PARK,VFR,38.950,-94.450,US,2MO9
VPFIS,FISK,VFR,43.949,-88.673,US,2WN7
VPSAL,SALEM,VFR,42.807,-71.276,US,35NH
VPCIR,CERRO SUMMIT PASS,VFR,38.504,-107.721,US,39CO
VPESG,EXCELSIOR SPRINGS,VFR,39.337,-94.197,US,3EX
VPKNA,KUNA,VFR,43.476,-116.404,US,3ID7
VPBFC,FOUR CORNERS,VFR,45.634,-111.114,US,3MT6
VPWOD,COTTONWOOD GOLF CLUB,VFR,45.634,-111.114,US,3MT6
VPSTT,SOUTH TEST TRACK,VFR,32.986,-112.026,US,41AZ
VPBPP,PACKING PLANT,VFR,43.471,-116.326,US,41ID
VPEOX,ST PETERS,VFR,38.847,-90.639,US,45MO
VPANT,ANTIOCH BRIDGE,VFR,37.947,-121.647,US,4CA2
VPAKG,CARBONDALE,VFR,39.389,-107.160,US,4CO0
VPAWH,BASALT,VFR,39.389,-107.160,US,4CO0
VPDSO,DE SOTO,VFR,39.019,-94.954,US,4KS2
VPBRI,PURDY BRIDGE,VFR,47.432,-122.668,US,4WA9
VPSTN,SANTAN MOUNTAINS,VFR,33.209,-111.617,US,5AZ3
VPXRD,FLIER PEAK,VFR,32.847,-111.950,US,5AZ7
VPDAD,DADE CITY,VFR,28.413,-82.223,US,5FL0
VPMCL,MCLOUTH,VFR,39.192,-95.216,US,5KS1
VPBPL,BROWNS POINT,VFR,47.283,-122.474,US,60W
VPDOM,TACOMA DOME,VFR,47.283,-122.474,US,60W
VPTRS,CHENEY STADIUM,VFR,47.283,-122.474,US,60W
VPDAM,DEL VALLE DAM,VFR,37.661,-121.694,US,63CN
VPGTB,GARRETSBURG,VFR,39.764,-94.627,US,69MU
VPCOJ,WINFIELD DAM,VFR,38.956,-90.815,US,6MO0
VPPLK,PUCKAWAY LAKE,VFR,43.797,-89.268,US,6WI9
VPLSN,LAKE STEVENS,VFR,48.005,-122.134,US,76WA
VPNHA,NASHUA,VFR,39.330,-94.557,US,79MU
VPOBA,PUMPING STATION,VFR,26.621,-80.308,US,7FD6
VPAGN,TV ANTENNA,VFR,38.476,-90.236,US,7IS9
VPDFA,JEFFERSON BARRACKS BRIDGE,VFR,38.476,-90.236,US,7IS9
VPRBT,RABBIT EARS PASS,VFR,40.406,-106.821,US,81CO
VPGVY,GREEN VALLEY,VFR,31.745,-110.952,US,82AZ
VPKER,LAKE PARKER,VFR,28.109,-81.959,US,8FA0
VPPDR,RADAR,VFR,45.782,-122.894,US,8OR6
VPPSH,SV HIGHWAY,VFR,45.782,-122.894,US,8OR6
VPGMD,GRAND MOUND,VFR,46.833,-123.091,US,8W9
VPILK,WILKERSON PASS,VFR,39.025,-105.614,US,93CO
VPWAR,WARBIRD ISLAND,VFR,43.941,-88.494,US,96WI
VPNZY,WENTZVILLE,VFR,38.786,-90.942,US,98MO
VPLTP,LAKE TAPPS,VFR,47.216,-122.133,US,9WA7
VPARM,ARROWHEAD MALL,VFR,33.530,-112.217,US,AZ79
VPGPP,GLENDALE POWER PLANT,VFR,33.530,-112.217,US,AZ79
VPGLX,GILA VROSSING,VFR,33.350,-112.123,US,AZ90
VPSSR,MARIN ACADEMY,VFR,38.017,-122.521,US,CA35
VPSMS,MOUNT SOLEDAD,VFR,32.890,-117.247,US,CA84
VPSRT,DEL MAR RACE TRACK,VFR,32.890,-117.247,US,CA84
VPSTP,TORREY PINES GOLF COURSE,VFR,32.890,-117.247,US,CA84
VPMSC,MOSCA,VFR,37.756,-105.158,US,CD05
VPVTP,NORTH LA VETA PASS,VFR,37.756,-105.158,US,CD05
VPWLF,WOLF CREEK PASS,VFR,37.675,-106.556,US,CD10
VPCRZ,COORS BREWING PLANT,VFR,39.644,-105.268,US,CD28
VPLEX,LEXINGTON RESERVOIR,VFR,37.071,-122.127,US,CL77
VPABD,THE RIDGE,VFR,39.260,-106.912,US,CO03
VPARJ,RUEDI RESERVOIR,VFR,39.260,-106.912,US,CO03
VPROL,ROLLINS PASS,VFR,39.854,-105.471,US,CO07
VPMRL,MARSHAL PASS,VFR,38.416,-106.058,US,CO11
VPNCH,PONCHA PASS,VFR,38.416,-106.058,US,CO11
VPCTN,COTTONWOOD NORTH PASS,VFR,39.600,-106.974,US,CO47
VPDAL,DALLAS DIVIDE PASS,VFR,38.053,-107.980,US,CO95
VPFSY,FANTASY OF FLIGHT,VFR,28.167,-81.808,US,FA08
VPMNO,MIDDLE OF NOWHERE,VFR,28.274,-81.930,US,FL43
VPCLE,SANIBEL LIGHTHOUSE,VFR,26.583,-82.098,US,FL86
VPWKO,COLUMBIA,VFR,38.451,-90.236,US,H49
VPMIP,ILIO POINT,VFR,21.148,-157.259,US,HI49
VPMLP,LAAU POINT,VFR,21.148,-157.259,US,HI49
VPMPB,POPOHAKU BEACH,VFR,21.148,-157.259,US,HI49
VPFBR,FIREBIRD RACEWAY,VFR,43.729,-116.523,US,ID92
VPSTR,STAR,VFR,43.729,-116.523,US,ID92
VPHOL,WOODS HOLE,VFR,41.442,-70.570,US,MA44
VPCOH,COHASSET,VFR,42.075,-70.815,US,MA64
VPFRA,FRAMINGHAM SHOPPING CENTER,VFR,42.351,-71.430,US,MA70
VPTUC,TUCKERNUCK,VFR,41.298,-70.260,US,MA72
VPWAN,WANG TOWERS,VFR,42.691,-71.418,US,MA74
VPKNY,PACIFIC OAKS,VFR,38.424,-90.583,US,MO03
VPLIW,SIX FLAGS,VFR,38.424,-90.583,US,MO03
VPBTM,THE MOUNTAIN / NONE / NONE,VFR,45.724,-111.043,US,MT71
VPPOC,OREGON CITY,VFR,45.317,-122.605,US,OG30
VPAWG,AHWATUKEE GOLF COURSE,VFR,33.299,-111.916,US,P19
VPFRB,FIREBIRD LAKE,VFR,33.299,-111.916,US,P19
VPHUH,TIMBER CREEK,VFR,66.914,-151.529,US,PABT
VPNUN,RAPIDS,VFR,67.252,-150.204,US,PACX
VPMOP,ITKILLIK LAKE,VFR,68.480,-149.490,US,PAGB
VPCAS,TULUGAK CREEK,VFR,68.134,-151.743,US,PAKP
VPTOL,SPRING CREEK,VFR,68.115,-145.579,US,PARC
VPMMF,MUD FLATS,VFR,21.153,-157.096,US,PHMK
VPNPO,ISLE OF PALMS,VFR,32.824,-79.807,US,SC65
VPKEN,KENOSHA PASS,VFR,39.292,-105.875,US,US-0075
VPOOZ,HOOSIER PASS,VFR,39.292,-105.875,US,US-0075
VPEDY,ANDYTOWN TOLLGATE,VFR,26.067,-80.343,US,US-12819
VPMBO,GULFSTREAM PARK,VFR,25.883,-80.160,US,US-12847
VPRNL,RANGER STATION,VFR,25.435,-80.548,US,US-12850
VPDMM,LUCKY PEAK DAM,VFR,43.539,-116.200,US,US-12865
VPPEK,GLENDALE POWER PLANT,VFR,33.577,-112.081,US,US-1816
VPDGP,DOUGLAS PASS,VFR,39.682,-109.153,US,US-1863
VPCHO,PICACHO PEAK,VFR,32.669,-111.543,US,US-2940
VPLDP,DANA POINT,VFR,33.433,-117.533,US,US-2952
VPCSH,CAL STATE UNIVERSITY,VFR,37.663,-122.021,US,US-3395
VPLAK,COLTER BAY VILLAGE,VFR,43.634,-110.497,US,US-3413
VPLHM,LAKE HAMILTON,VFR,28.057,-81.638,US,US-3442
VPMAR,MARICOPA,VFR,33.092,-111.978,US,US-3514
VPNTT,NORTH TEST TRACK,VFR,33.092,-111.978,US,US-3514
VPAQU,AQUEDUCT PUMPING STATION,VFR,33.629,-112.774,US,US-3730
VPWLS,WILSON JUNCTION,VFR,43.488,-110.874,US,US-3809
VPQTR,QUINTERO GOLF COURSE,VFR,33.779,-112.429,US,US-3999
VPCAF,CANAL AND FREEWAY,VFR,33.767,-112.052,US,US-4003
VPCCD,CAVE CREEK DAM,VFR,33.767,-112.052,US,US-4003
VPDSR,SHOOTING RANGE,VFR,33.767,-112.052,US,US-4003
VPNRV,NEW RIVER,VFR,33.767,-112.052,US,US-4003
VPNTH,NORTH PASS,VFR,38.142,-106.747,US,US-4026
VPOPA,COCHETOPA PASS,VFR,38.142,-106.747,US,US-4026
VPMEG,PLEASENT VALLEY ISLAND,VFR,45.630,-116.475,US,US-4059
VPVTR,THE RIDGE,VFR,35.793,-115.013,US,US-4172
VPSFB,IRON MOUNTAIN,VFR,32.955,-117.012,US,US-4244
VPSSV,SAN VINCENTE ISLAND,VFR,32.955,-117.012,US,US-4244
VPPPT,PROMONTORY POINT,VFR,41.211,-112.435,US,US-4711
VPGCH,ZUNI ALFA,VFR,35.834,-111.884,US,US-5220
VPVWM,OLD WASH BOAT RAMP,VFR,36.145,-114.718,US,US-6154
VPSBM,BLACK MOUNTAIN,VFR,32.988,-117.122,US,US-6517
VPMCR,MCCLURE PASS 9018,VFR,39.075,-107.215,US,US-7412
VPIWA,MIDWA,VFR,31.850,-81.435,US,US-9338
