ident,name,type,latitude,longitude,country code,airport,procedures
TAO,Qingdao,VOR-DME,36.28499985,120.3700027,CN,CN-0164,
TGO,Tongliao,VOR-DME,43.56000137,122.197998,CN,,
TMR,Tumurtai,VOR-DME,41.84500122,113.1500015,CN,,
TOL,Tonglu,VOR-DME,29.76329994,119.6579971,CN,,
TYN,Taiyuan,VOR-DME,37.75170135,112.6200027,CN,ZBYN,
TZH,Tianzhen,VOR-DME,40.4117012,114.0500031,CN,,
U,Sanzao,NDB,21.98500061,113.3570023,CN,ZGSD,
UF,Longmen,NDB,23.64669991,114.3300018,CN,,
UJ,Gaolan,NDB,21.88669968,113.2600021,CN,,
UL,Hulutaotun,NDB,39.25,121.6169968,CN,,
URC,Urumqi,VOR-DME,43.90670013,87.47499847,CN,ZWWW,
VB,Yingde,NDB,24.20330048,113.4079971,CN,,
VM,Shigezhuang,NDB,39.29999924,116.9000015,CN,,
VMB,Wuxi,VOR-DME,31.58329964,120.3330002,CN,,
VQ,Darongjiang,NDB,25.55830002,110.4779968,CN,,
VW,Fujiachang,NDB,29.92830086,104.302002,CN,,
VYK,Dawangzhuang,VOR-DME,39.19169998,116.5719986,CN,,
VZ,Altay,NDB,47.72000122,88.16169739,CN,,
WA,Wongyuan,NDB,24.34830093,114.112999,CN,,
WD,Zhonghao,NDB,37.65829849,112.7819977,CN,ZBYN,
WEH,Weihai,VOR-DME,37.18669891,122.2269974,CN,ZSWH,
WF,Xiliuhetun,NDB,39.95000076,116.8669968,CN,,
WF,Xinglin,NDB,24.56669998,118.0169983,CN,ZSAM,
WFX,Wufengxi,VOR-DME,30.60330009,104.4919968,CN,,
WHA,Tianhe,VOR-DME,30.78499985,114.2050018,CN,ZHHH,
WL,Baolong,NDB,18.48830032,109.4049988,CN,ZJSY,
WQG,Wangqing,VOR-DME,43.29499817,129.7830048,CN,,
WR,Jiayuguan,NDB,39.81669998,98.38330078,CN,,
WX,Changshengqiao,NDB,29.51499939,106.6600037,CN,ZUCK,
WXI,Weixian,VOR-DME,36.36330032,114.9169998,CN,,
WY,Wenyan,NDB,30.12000084,120.1999969,CN,ZSHC,
WYN,Wongyuan,VOR-DME,24.34670067,114.1119995,CN,,
XIC,Xichang,VOR-DME,27.99830055,102.1800003,CN,ZUXC,
XJT,Xuejiadao,VOR-DME,35.96170044,120.2399979,CN,CN-0164,
XK,Pingzhou,NDB,23.02100046,113.19100240,CN,,
XMN,Xiamen,VOR-DME,24.54170036,118.1220016,CN,ZSAM,
XSH,Xishui,VOR-DME,30.43829918,115.2699966,CN,,
XYO,Xuyong,VOR-DME,28.17000008,105.4229965,CN,,
Y,Qifengling,NDB,25.16830063,110.3219986,CN,,
YBL,Yabrai,VOR-DME,39.42829895,102.7720032,CN,,
YBN,Yibin,VOR-DME,28.79829979,104.5569992,CN,,
YIH,Sanxia,VOR-DME,30.56329918,111.4779968,CN,,
YIJ,Yijun,VOR-DME,35.38000107,109.1070023,CN,,
YIN,Yingde,VOR-DME,24.20669937,113.4100037,CN,,
YNC,Yinchuan,VOR-DME,38.32329941,106.3970032,CN,,
YNJ,Yanji,VOR-DME,42.88330078,129.4360046,CN,ZYYJ,
YNT,Yantai,VOR-DME,37.38669968,121.3570023,CN,CN-0443,
YQG,Jinan,VOR-DME,36.83000183,117.2170029,CN,ZSJN,
YV,Tanghekou,NDB,40.73329926,116.6330032,CN,,
ZF,Hekou,NDB,31.33329964,114.4329987,CN,,
ZHO,Zhoukou,VOR-DME,33.6617012,114.6419983,CN,,
ZJ,Changzhou,NDB,31.94169998,119.711998,CN,,
ZK,Datuopu,NDB,28.01670074,112.9649963,CN,,
ZN,Luxi,NDB,24.51670074,103.75,CN,,
ZN,Tianzhen,NDB,40.43999863,114.086998,CN,,
ZQ,Baotou,NDB,40.56669998,110.0080032,CN,,
ZS,Yanzhuang,NDB,34.22169876,108.8529968,CN,ZLXY,
ZUH,Lianshengwei,VOR-DME,22.22170067,113.4670029,CN,ZGSD,
ZYG,Ziyang,VOR-DME,30.11499977,104.677002,CN,,
ABL,Ambalema,NDB,4.783889771,-74.76750183,CO,,
AP,Apiay,NDB,4.074999809,-73.47499847,CO,SKAP,
AQ,Barranquilla,NDB,10.87180042,-74.79620361,CO,SKBQ,
ARA,Araracuara,NDB,-0.606036007,-72.39589691,CO,SKAC,
AS,Cali,NDB,3.519900084,-76.38569641,CO,,
AUC,Arauca,VOR-DME,7.067150116,-70.73220062,CO,SKUC,
AXM,Armenia,NDB,4.451350212,-75.77290344,CO,SKAR,
BAQ,Barranquilla,VOR-DME,10.79669952,-74.86029816,CO,SKBQ,
BGA,Bucaramanga,VOR-DME,7.131559849,-73.18440247,CO,SKBG,
BHS,Bahia Solano,NDB,6.209370136,-77.38069916,CO,SKBS,
BOG,Bogota,VOR-DME,4.845399857,-74.32460022,CO,SKBO,
BUN,Buenaventura,VOR-DME,3.825530052,-76.99539948,CO,SKBU,
BUV,Buvis,VOR-DME,5.532219887,-73.8585968,CO,,
CDT,Condoto,NDB,5.073890209,-76.67610168,CO,SKCD,
CJN,Cerrejon,VOR-DME,11.23120022,-72.49289703,CO,SKLM,
CLO,Cali,VOR-DME,3.401940107,-76.4056015,CO,SKCL,
CRG,Carimauga,NDB,4.571109772,-71.33609772,CO,,
CT,Cartagena,NDB,10.39669991,-75.53079987,CO,SKCG,
CTG,Cartagena,VOR-DME,10.20919991,-75.50669861,CO,SKCG,
CU,Cucuta,NDB,8.036939621,-72.57969666,CO,SKCC,
CUC,Cucuta,VOR-DME,7.933460236,-72.5134964,CO,SKCC,
DE,Rionegro,NDB,6.13988018,-75.42279816,CO,,
DR,Delta Romeo,NDB,4.719130039,-74.15969849,CO,SKBO,
ECB,El Cabo,NDB,12.19110012,-72.14579773,CO,SKPB,
ED,Echo Delta,NDB,4.765079975,-74.22049713,CO,,
EJA,Barrancabermeja,VOR-DME,7.028520107,-73.80549622,CO,SKEJ,
ELB,El Banco,VOR-DME,9.045280457,-73.96720123,CO,SKBC,
EPO,El Paso,NDB,4.472780228,-75.55670166,CO,SKPE,
EYP,El Yopal,VOR-DME,5.276939869,-72.42579651,CO,SKYP,
FLA,Florencia,VOR-DME,1.485849977,-75.4890976,CO,SKFL,
GIR,Girardot,VOR-DME,4.191669941,-74.86579895,CO,SKGI,
GPI,Guapi,NDB,2.573260069,-77.89450073,CO,SKGP,
IBG,Ibague,VOR-DME,4.39647007,-75.1072998,CO,SKIB,
IPI,Ipiales,VOR-DME,0.859202981,-77.67320251,CO,SKIP,
JDN,Jardin,NDB,5.604169846,-75.81109619,CO,,
LCE,Los Cedros,VOR-DME,7.817989826,-76.72190094,CO,SKLC,
LET,Leticia,VOR-DME,-4.195000172,-69.93969727,CO,SKLT,
LI,Medellin,NDB,6.207270145,-75.42189789,CO,SKRG,
LNA,Manizales,NDB,5.055280209,-75.5286026,CO,SKMZ,
LPD,La Pedrera,NDB,-1.322100043,-69.5802002,CO,SKLP,
MAT,Matecana,NDB,4.800439835,-75.77670288,CO,SKPE,
MD,Rionegro,NDB,6.055530071,-75.42250061,CO,,
MER,Mercaderes,VOR-DME,1.788329959,-77.15080261,CO,,
MGN,Magangue,VOR-DME,9.287409782,-74.84719849,CO,SKMG,
MLB,Montelibano,NDB,8.012220383,-75.39779663,CO,SKML,
MQU,Mariquita,VOR-DME,5.207220078,-74.92420197,CO,SKQU,
MRN,Marinilla,VOR-DME,6.176390171,-75.32389832,CO,SKRG,
MTR,Monteria,VOR-DME,8.815560341,-75.81780243,CO,SKMR,
MTU,Mitu,VOR-DME,1.242339969,-70.2365036,CO,SKMU,
NQI,Nuqui,NDB,5.713610172,-77.26000214,CO,SKNQ,
NVA,Neiva,VOR-DME,3.059170008,-75.25309753,CO,SKNV,
ORI,Orito,NDB,0.666666985,-76.8167038,CO,SKOR,
OTU,Otu,VOR-DME,7.019859791,-74.70980072,CO,SKOT,
PBL,Puerto Bolivar,NDB,12.21860027,-72.00720215,CO,SKPB,
PDA,Puerto Inirida,VOR-DME,3.852590084,-67.90380096,CO,SKPD,
PEI,Pereira,VOR-DME,4.780829906,-75.83560181,CO,SKPE,
PIE,Piedecuesta,NDB,6.877550125,-73.08979797,CO,SKBG,
PL,Palma,NDB,3.59987998,-76.37129974,CO,SKCL,
PLG,Puerto Leguizamo,VOR-DME,-0.178930998,-74.77539825,CO,SKLG,
PPN,Popayan,NDB,2.449719906,-76.61419678,CO,SKGP,
PSO,Pasto,VOR-DME,1.397989988,-77.28990173,CO,SKPS,
PTC,Puerto Carreno,VOR-DME,6.181690216,-67.4960022,CO,SKPC,
PTE,Portete,NDB,12.22309971,-71.97109985,CO,SKPB,
PY,Apiay,NDB,4.074639797,-73.54199982,CO,SKAP,
R,Romeo,NDB,4.676109791,-74.10250092,CO,SKBO,
RHC,Riohacha,VOR-DME,11.52750015,-72.91750336,CO,SKRH,
RNG,Rionegro,VOR-DME,5.980559826,-75.41829681,CO,SKRG,
SIS,Puerto Asis,NDB,0.551666975,-76.50140381,CO,SKAS,
SJE,San Jose Del Guaviare,VOR-DME,2.572829962,-72.63379669,CO,SKSJ,
SLI,San Luis,NDB,0.855988979,-77.67500305,CO,SKIP,
SMR,Santa Marta,NDB,11.0078001,-74.26139832,CO,SKSM,
SOA,Soacha,VOR-DME,4.603059769,-74.27310181,CO,,
SOG,Sogamoso,NDB,5.676939964,-72.96779633,CO,SKSO,
SPP,San Andres,VOR-DME,12.58220005,-81.70559692,CO,SKSP,
STA,Santa Marta,VOR-DME,10.96450043,-74.23840332,CO,SKSM,
SVA,Saravena,NDB,6.955190182,-71.86019897,CO,SKSA,
SVC,San Vicente Del Caguan,VOR-DME,2.148329973,-74.76309967,CO,SKSV,
TCO,Tumaco,VOR-DME,1.814730048,-78.7480011,CO,SKCO,
TEH,Techo,NDB,4.628890038,-74.14810181,CO,SKBO,
TME,Tame,NDB,6.451499939,-71.75219727,CO,SKTM,
TQS,Tres Esquinas,VOR-DME,0.742042005,-75.23339844,CO,SKTQ,
TUR,Turbo,NDB,8.073249817,-76.73660278,CO,SKTU,
UIB,Quibdo,VOR-DME,5.692259789,-76.64129639,CO,SKUI,
ULQ,Tulua,VOR-DME,4.090000153,-76.22360229,CO,SKUL,
UPI,Barranca De Upia,NDB,4.57638979,-72.97720337,CO,,
VUP,Valledupar,NDB,10.4321003,-73.24680328,CO,SKVP,
VVC,Villavicencio,VOR-DME,4.066939831,-73.38220215,CO,SKAP,
VVP,Valledupar,VOR-DME,10.33780003,-73.26249695,CO,SKVP,
ZIP,Zipaquira,VOR-DME,5.018060207,-73.98670197,CO,SKBO,
CHI,Los Chiles,NDB,11.03829956,-84.70999908,CR,MRLC,
COL,Barra Del Colorado,NDB,10.75329971,-83.58329773,CR,MRBC,
COT,Coto 47,NDB,8.602780342,-82.9681015,CR,MRCC,
FIO,Fiora,NDB,10.44830036,-84.46669769,CR,,
HOR,Horcones,NDB,9.960530281,-84.29350281,CR,MROC,
LIB,Liberia,VOR-DME,10.59329987,-85.54669952,CR,MRLB,
LIO,Limon,VOR-DME,9.963330269,-83.02670288,CR,MRLM,
PAR,Parrita,NDB,9.517499924,-84.31690216,CR,MRQP,
TIO,El Coco,VOR-DME,9.983610153,-84.23609924,CR,MROC,
A,Habana,NDB,22.97380066,-82.43219757,CU,,
C,Camaguey,NDB,21.41349983,-77.86589813,CU,,
D,Gerona,NDB,21.82169914,-82.79930115,CU,,
G,Ciego De Avila,NDB,22.01609993,-78.81359863,CU,,
K,Santiago De Cuba,NDB,19.96879959,-75.93530273,CU,,
NBW,Guantanamo Bay Ns,VOR,19.90449905,-75.19879913,CU,MUGM,
NBW,Guantanamo Bay Ns,TACAN,19.90999985,-75.21849823,CU,MUGM,
U,Santa Clara,NDB,22.48690033,-79.96669769,CU,,
UBA,Baracoa,NDB,20.36940002,-74.52279663,CU,MUBA,
UBY,Bayamo,NDB,20.39389992,-76.61920166,CU,MUBY,
UCA,Ciego De Avila,VOR-DME,22.01510048,-78.81580353,CU,MUCA,
UCA,Ciego De Avila,NDB,21.98940086,-78.87190247,CU,MUCA,
UCF,Cienfuegos,VOR-DME,22.15469933,-80.40609741,CU,MUCF,
UCJ,Jardines Del Rey,VOR-DME,22.46750069,-78.31189728,CU,MUCC,
UCL,Cayo Largo Del Sur,VOR-DME,21.60499954,-81.53279877,CU,MUCL,
UCM,Camaguey,VOR-DME,21.43740082,-77.80079651,CU,MUCM,
UCM,Camaguey,NDB,21.39039993,-77.92910004,CU,MUCM,
UCU,Santiago De Cuba,VOR-DME,19.97780037,-75.82279968,CU,MUCU,
UCY,Cayabo,NDB,22.85810089,-82.85279846,CU,,
UGT,Guantanamo,NDB,20.07889938,-75.15830231,CU,MUGT,
UHA,Habana,VOR-DME,22.97890091,-82.42669678,CU,MUHA,
UHA,Habana,NDB,22.93280029,-82.49220276,CU,MUSA,
UHG,Holguin,VOR-DME,20.79809952,-76.30310059,CU,MUHG,
UHG,Holguin,NDB,20.73049927,-76.37640381,CU,MUHG,
UMO,Moa,NDB,20.64889908,-74.93060303,CU,MUMO,
UMZ,Manzanillo,VOR-DME,20.30279922,-77.09940338,CU,MUMZ,
UNG,Gerona,NDB,21.75580025,-82.87809753,CU,MUNG,
UNV,Nuevas,VOR,21.39500046,-77.23079681,CU,,
UPB,Playa Baracoa,VOR,23.02330017,-82.58170319,CU,MUPB,
USC,Santa Clara,NDB,22.48069954,-79.99340057,CU,MUSC,
UTD,Trinidad,NDB,21.79059982,-79.99120331,CU,MUTD,
UVA,Varder,VOR-DME,23.02470016,-81.45359802,CU,MUVR,
UVT,Tunas,NDB,20.98859978,-76.938797,CU,MUVT,
UZG,Zarago,NDB,22.93499947,-82.03859711,CU,,
BVT,Rabil,NDB,16.15110016,-22.88809967,CV,GVBA,
CVS,Sal,VOR-DME,16.73679924,-22.95100021,CV,GVAC,
NCL,Sao Nicolau,NDB,16.56270027,-24.28319931,CV,GVSN,
PRA,Praia,NDB,14.92259979,-23.49620056,CV,,
SAL,Sal,NDB,16.70179939,-22.94869995,CV,GVAC,
SNT,Praia,VOR-DME,14.93910027,-23.48209953,CV,,
SVT,Sao Vicente,NDB,16.82889938,-25.06509972,CV,GVSV,
XMX,Christmas Island,VOR-DME,-10.43029976,105.6900024,CX,YPXM,
AKR,Akrotiri,TACAN,34.57939911,32.96279907,CY,LCRA,
DKA,Dhekelia,NDB,34.98220062,33.73279953,CY,,
LCA,Larnaca,VOR-DME,34.87329865,33.62670135,CY,LCLK,
LCA,Larnaca,NDB,34.82170105,33.55500031,CY,LCLK,
PHA,Pafos,TACAN,34.73509979,32.48419952,CY,LCPH,
PHA,Pafos,VOR-DME,34.71170044,32.50669861,CY,LCPH,
BNO,Brno,VOR-DME,49.15010071,16.69260025,CZ,LKTB,
BNO,Brno,NDB,49.14479828,16.76860046,CZ,LKTB,
CF,Caslav,NDB,49.90399933,15.43290043,CZ,LKCV,
CK,Prerov,NDB,49.40710068,17.33919907,CZ,LKPO,
D,Dejvice,NDB,50.08530045,14.29240036,CZ,,
D,Line,NDB,49.68310165,13.29419994,CZ,LKLN,
GT,Otrokovice,NDB,49.19309998,17.51779938,CZ,,
HLV,Holesov,NDB,49.32289886,17.52840042,CZ,CZ-0268,
KD,Kbely,NDB,50.15259933,14.63659954,CZ,LKKB,
KNE,Kunovice,NDB,49.04650116,17.45219994,CZ,LKKU,
KUN,Kunovice,NDB,49.11389923,17.50139999,CZ,LKKU,
KVY,Karlovy Vary,VOR-DME,50.20119858,12.92590046,CZ,LKKV,
L,Liboc,NDB,50.11989975,14.28660011,CZ,,
LA,Namest,NDB,49.13650131,16.17959976,CZ,LKNA,
NER,Neratovice,VOR-DME,50.36660004,14.62139988,CZ,LKPR,
OKF,Desna,VOR-DME,48.96920013,15.54559994,CZ,,
OKG,Cheb,VOR-DME,50.06510162,12.40569973,CZ,,
OKL,Praha,VOR-DME,50.0965004,14.26280022,CZ,LKPR,
OKX,Frydlant,VOR-DME,50.90269852,15.03190041,CZ,,
OTA,Ostrava,VOR-DME,49.69749832,18.10910034,CZ,LKMT,
PG,Ruzyne Middle,NDB,50.04769897,14.36929989,CZ,LKPR,
PK,Pardubice,NDB,50.01110077,15.81299973,CZ,LKPD,
PR,Ruzyne North,NDB,50.14419937,14.3671999,CZ,LKPR,
PSK,Pisek,DME,49.79750061,14.03470039,CZ,,
R,Ceske Budejovice,NDB,48.94630051,14.45820045,CZ,LKCS,
RA,Ceske Budejovice,NDB,48.94630051,14.5152998,CZ,LKCS,
RAK,Rakovnik,NDB,50.0970993,13.69069958,CZ,LKRK,
TBV,Trebova,NDB,49.79579926,16.67889977,CZ,,
VLM,Vlasim,VOR-DME,49.70429993,15.06669998,CZ,,
VO,Brezany,NDB,50.21110153,14.42840004,CZ,LKVO,
VOZ,Vozice,VOR-DME,49.53229904,14.87469959,CZ,,
XU,Namest,NDB,49.19729996,16.06679916,CZ,LKNA,
ABU,Altenburg,NDB,50.99380112,12.52099991,DE,EDAC,
AGB,Augsburg,NDB,48.42430115,10.93309975,DE,EDMA,
AGD,Altenburg,DME,50.98270035,12.51229954,DE,EDAC,
ALB,Allersberg,VOR-DME,49.21440125,11.22140026,DE,,
ALF,Alster,DME,53.63529968,9.994139671,DE,EDDH,
ANS,Ansbach,NDB,49.30970001,10.6328001,DE,ETEB,
AUG,Augsburg,DME,48.42430115,10.93299961,DE,EDMA,
BA,Bautzen,NDB,51.19879913,14.54780006,DE,EDAB,
BAM,Barmen,VORTAC,51.32780075,7.176980019,DE,,
BAY,Bayreuth,VOR,49.98519897,11.63669968,DE,EDQD,
BAZ,Bayreuth,NDB,49.95690155,11.56519985,DE,EDQD,
BET,Rheine Bentlage,NDB,52.28779984,7.385670185,DE,ETHE,
BHD,Barth,DME,54.3404007,12.70979977,DE,EDBH,
BKD,Brunkendorf,VOR-DME,53.03450012,11.5461998,DE,,
BMN,Bremen,VOR-DME,53.04399872,8.782139778,DE,EDDW,
BOT,Bottrop,NDB,51.58580017,7.023009777,DE,,
BRU,Braunschweig,NDB,52.32220078,10.60620022,DE,EDVE,
BTH,Barth,NDB,54.33840179,12.68610001,DE,EDBH,
BUE,Buchel,TACAN,50.17869949,7.069499969,DE,ETSB,
BYC,Buckeburg,NDB,52.29119873,9.090999603,DE,ETHB,
CDD,Drewitz,DME,51.88700104,14.53199959,DE,DE-0875,
CEL,Celle,NDB,52.58969879,10.02950001,DE,ETHC,
CHA,Charlie,VOR,49.92110062,9.039810181,DE,DE-0881,
COL,Cola,VORTAC,50.78350067,7.594190121,DE,EDDK,
DBR,Helmholtz,NDB,52.46829987,13.29529953,DE,DE-0456,
DHE,Helgoland,VOR-DME,54.18569946,7.910699844,DE,EDXH,
DIP,Planter,NDB,52.47290039,13.46829987,DE,DE-0456,
DKB,Dinkelsbuhl,VORTAC,49.14279938,10.23830032,DE,EDND,
DLE,Leine,VOR-DME,52.25030136,9.883500099,DE,,
DLS,Lubars,NDB,52.61389923,13.36359978,DE,,
DMN,Munchen,DME,48.3669014,11.79399967,DE,EDDM,
DMS,Munchen,DME,48.34069824,11.77820015,DE,EDDM,
DND,Dresden,DME,51.12950134,13.75759983,DE,EDDC,
DOM,Dortmund,VOR-DME,51.70949936,7.58713007,DE,EDLW,
DON,Donaueschingen,DME,47.96070099,8.522549629,DE,EDTD,
DOR,Wickede,VOR-DME,51.52529907,7.631060123,DE,EDLW,
DP,Diepholz,NDB,52.59170151,8.453419685,DE,ETND,
DRN,Dresden,VOR-DME,51.01549911,13.59889984,DE,EDDC,
DRW,Drewitz,NDB,51.89670181,14.5625,DE,DE-0875,
DUS,Dusseldorf,VOR-DME,51.28319931,6.75372982,DE,EDDL,
DVI,Donaueschingen,NDB,47.96070099,8.522709846,DE,EDTD,
DWI,Dortmund,NDB,51.52610016,7.634389877,DE,EDLW,
EFD,Erfurt,DME,50.98260117,10.95769978,DE,EDDE,
EGG,Eggenfelden,NDB,48.39699936,12.74979973,DE,EDME,
EH,Egelsbach,NDB,49.96009827,8.642629623,DE,EDFE,
EMD,Emden,NDB,53.39390182,7.241690159,DE,EDWE,
END,Eggenfelden,DME,48.39440155,12.72539997,DE,EDME,
ENW,Emden,DME,53.38909912,7.229139805,DE,EDWE,
ERD,Erding,TACAN,48.32479858,11.9527998,DE,DE-0884,
ERF,Erfurt,VOR-DME,50.95090103,11.23670006,DE,EDDE,
ERL,Erlangen,VOR-DME,49.65539932,11.15079975,DE,,
ERT,Erfurt,NDB,50.98260117,10.92300034,DE,EDDE,
EUR,Eurach,VOR-DME,47.73500061,11.24940014,DE,,
FFM,Frankfurt,VORTAC,50.05369949,8.637089729,DE,EDDF,
FHA,Friedrichshafen,NDB,47.68119812,9.537779808,DE,EDNY,
FHD,Friedrichshafen,DME,47.66640091,9.508859634,DE,EDNY,
FLD,Friedland,VOR-DME,53.76269913,13.56309986,DE,,
FR,Frankfurt,NDB,50.06570053,8.683489799,DE,EDDF,
FRD,Frankfurt,DME,50.0304985,8.56704998,DE,EDDF,
FSB,Fassberg,NDB,52.91579819,10.18809986,DE,ETHS,
FTZ,Fritzlar,NDB,51.08430099,9.415240288,DE,ETHF,
FU,Hamburg West,NDB,53.57550049,9.875809669,DE,EDDH,
FUL,Fulda,VOR-DME,50.59249878,9.572170258,DE,,
FW,Frankfurt,NDB,50.00500107,8.429550171,DE,EDDF,
FWE,Furstenwalde,VOR-DME,52.41130066,14.13059998,DE,,
GBL,Giebelstadt,TACAN,49.64350128,9.950169563,DE,,
GBL,Giebelstadt,NDB,49.64810181,9.980690002,DE,,
GED,Gedern,VORTAC,50.41189957,9.249159813,DE,,
GIN,Giessen,NDB,50.63560104,8.819319725,DE,,
GIX,Geilenkirchen,TACAN,50.9632988,6.045199871,DE,ETNG,
GL,Tegel East,NDB,52.57229996,13.42619991,DE,DE-0876,
GMH,Germinghausen,VOR-DME,51.17050171,7.892039776,DE,,
GOT,Gotem,VOR-DME,51.3431015,11.59749985,DE,EDBT,
GRF,Grafenwohr,TACAN,49.69129944,11.93830013,DE,ETIC,
GRW,Grafenwohr,NDB,49.69459915,11.94169998,DE,ETIC,
GT,Hamburg North,NDB,53.71419907,9.924300194,DE,EDDH,
HA,Hannover,NDB,52.46409988,9.805080414,DE,EDDV,
HAB,Hammelburg,NDB,50.0931015,9.781539917,DE,,
HAD,Hannover,DME,52.46879959,9.694809914,DE,EDDV,
HAE,Hannover,NDB,52.45759964,9.56731987,DE,EDDV,
HAM,Hamburg,VORTAC,53.68560028,10.20499992,DE,EDDH,
HAN,Hahn,NDB,49.96490097,7.280879974,DE,EDFH,
HBD,Hannover,DME,52.45529938,9.659370422,DE,EDDV,
HC,Heringsdorf,NDB,53.87409973,14.1821003,DE,EDAH,
HDL,Heidelberg,NDB,49.38600159,8.596759796,DE,,
HDM,Coleman,VOR,49.56560135,8.463809967,DE,ETOR,
HDM,Coleman,NDB,49.53450012,8.390500069,DE,ETOR,
HDO,Hermsdorf,VOR-DME,50.92819977,14.36880016,DE,,
HFX,Hohenfels,NDB,49.21829987,11.8593998,DE,ETIH,
HLZ,Hehlingen,VOR-DME,52.36339951,10.79520035,DE,,
HMM,Hamm,VOR-DME,51.85689926,7.7082901,DE,,
HN,Hohn,NDB,54.32630157,9.670330048,DE,ETNH,
HND,Hahn,DME,49.9455986,7.267670155,DE,EDFH,
HNT,Hohn,TACAN,54.31079865,9.538669586,DE,ETNH,
HNU,Hanau,NDB,50.16249847,9.154170036,DE,DE-0881,
HOD,Hof,DME,50.28979874,11.85519981,DE,EDQM,
HOF,Hof,NDB,50.2845993,11.76140022,DE,EDQM,
HOS,Hamburg,NDB,53.67699814,10.08320045,DE,EDDH,
HOZ,Holzdorf,TACAN,51.76670074,13.19900036,DE,ETSH,
HOZ,Holzdorf,NDB,51.76979828,13.09749985,DE,ETSH,
HW,Hannover,NDB,52.46849823,9.546440125,DE,EDDV,
IGL,Ingolstadt,TACAN,48.71780014,11.56980038,DE,ETSI,
IGL,Ingolstadt,NDB,48.7378006,11.64470005,DE,ETSI,
ILM,Illesheim,NDB,49.47190094,10.38790035,DE,ETIK,
KBA,Karlsruhe Baden Baden,NDB,48.79800034,8.097550392,DE,EDSB,
KBD,Karlsruhe Baden Baden,DME,48.78020096,8.088489532,DE,EDSB,
KBO,Koln/Bonn,VOR-DME,50.86169815,7.14552021,DE,EDDK,
KHD,Kiel Holtenau,DME,54.37879944,10.14540005,DE,EDHK,
KIL,Kiel Holtenau,NDB,54.37760162,10.11999989,DE,EDHK,
KIR,Kirn,VORTAC,49.85020065,7.369579792,DE,,
KLF,Klasdorf,VOR-DME,52.01940155,13.56340027,DE,EDAZ,
KNG,Konig,NDB,49.7621994,9.091670036,DE,,
KPT,Kempten,VOR-DME,47.74580002,10.34969997,DE,,SID:KEMPTEN 4L|KEMPTEN 4R;STAR:KEMPTEN 1H
KRH,Karlsruhe,VOR-DME,48.99290085,8.58423996,DE,,
KSL,Kassel,NDB,51.46480179,9.457400322,DE,EDVK,
KTG,Kitzingen,VOR,49.7458992,10.21360016,DE,ETIN,
LAB,Landsberg,TACAN,48.06529999,10.88080025,DE,DE-0883,
LAG,Laage,TACAN,53.9197998,12.28629971,DE,ETNL,
LAU,Lichtenau,NDB,51.20429993,9.690990448,DE,,
LBE,Elbe,VOR-DME,53.65420151,9.595060349,DE,,
LBU,Luburg,VOR-DME,48.9129982,9.340229988,DE,EDDS,
LCH,Lechfeld,TACAN,48.19049835,10.85900021,DE,ETSL,
LED,Leipzig South,DME,51.41130066,12.22379971,DE,EDDP,
LEG,Leipzig,VOR-DME,51.43600082,12.47319984,DE,EDDP,
LHR,Lahr,NDB,48.34870148,7.811160088,DE,EDTL,
LI,Dusseldorf,NDB,51.34700012,6.891280174,DE,,
LJ,Koln/Bonn,NDB,50.92710114,7.062290192,DE,EDDK,
LMA,Lima,NDB,51.37080002,6.394999981,DE,,STAR:LIMA 2U
LND,Leipzig North,DME,51.43429947,12.22570038,DE,EDDP,
LQ,Landsberg,NDB,48.09479904,11.01879978,DE,DE-0883,
LRD,Lahr,DME,48.36410141,7.827519894,DE,EDTL,
LUB,Lubeck,VOR,53.94070053,10.66779995,DE,EDHL,
LUD,Lubeck Blankensee,DME,53.8064003,10.71860027,DE,EDHL,
LUP,Laupheim,NDB,48.2179985,9.910869598,DE,ETHL,
LV,Koln/Bonn,NDB,50.80419922,7.24022007,DE,EDDK,
LW,Koln/Bonn,NDB,50.89830017,7.252850056,DE,EDDK,
LWB,Lowenberg,VOR-DME,52.91030121,13.13459969,DE,,
LYE,Lubeck Blankensee,NDB,53.80080032,10.69589996,DE,EDHL,
MA,Leipzig,NDB,51.39509964,12.34319973,DE,EDDP,
MAG,Magdeburg,VOR-DME,51.99499893,11.79430008,DE,EDOV,
MAH,Maisach,VOR-DME,48.26340103,11.31190014,DE,,
MBG,Moosburg,VOR-DME,48.57339859,12.26099968,DE,,
MDF,Milldorf,VOR-DME,48.23469925,12.33740044,DE,,
MEG,Mengen,NDB,48.0544014,9.367549896,DE,EDTM,
MGB,Monchengladbach,NDB,51.22729874,6.505410194,DE,EDLN,
MGD,Magdeburg,DME,52.07709885,11.63090038,DE,EDBM,
MHD,Monchengladbach,DME,51.23490143,6.491970062,DE,EDLN,
MHV,Monchengladbach,VOR,51.23730087,6.490240097,DE,EDLN,
MIC,Michaelsdorf,VOR,54.30550003,11.00520039,DE,,
MIQ,Mike,NDB,48.57020187,11.59749985,DE,,
MND,Mannheim,DME,49.47060013,8.515979767,DE,EDFM,
MNE,Munchen,NDB,48.35540009,11.67599964,DE,EDDM,
MNW,Munchen,NDB,48.3742981,11.91409969,DE,EDDM,
MOD,Munster,DME,52.13800049,7.687240124,DE,EDDG,
